tmdb_id,title,year,status,rt_url,rt_title,imdb_id,critics_score,critics_sentiment,audience_score,audience_sentiment,mpaa_rating
9510,1½ Ritter - Auf der Suche nach der hinreißenden Herzelinde,,ok,https://www.rottentomatoes.com/m/1_12_ritter_auf_der_suche_nach_der_hinreissenden_herzelinde,1 1/2 Knights: In Search of the Ravishing Princess Herzelinde,,,,29,NEGATIVE,
9527,Ballermann 6,,ok,https://www.rottentomatoes.com/m/scream_vi,Scream VI,,77,POSITIVE,90,POSITIVE,R
9534,The Ferpect Crime,,ok,https://www.rottentomatoes.com/m/the_perfect_crime_2005,Ferpect Crime,,85,POSITIVE,84,POSITIVE,
9553,Lenin kam nur bis Lüdenscheid - Meine kleine deutsche Revolution,,ok,https://www.rottentomatoes.com/m/picking_up_the_pieces,Picking Up the Pieces,,,,31,NEGATIVE,R
9564,Asterix and Obelix Take On Caesar,,ok,https://www.rottentomatoes.com/m/asterix-et-obelix-contre-cesar-asterix-and-obelix-vs-caesar,Asterix & Obelix vs. Caesar,,,,42,NEGATIVE,
9565,No More School,,ok,https://www.rottentomatoes.com/m/no_more_monkeys_jumpin_on_the_bed,No More Monkeys Jumpin' on the Bed,,,,,,
9572,Ants in the Pants 2,,ok,https://www.rottentomatoes.com/m/sisterhood_of_the_traveling_pants_2,The Sisterhood of the Traveling Pants 2,,66,POSITIVE,65,POSITIVE,PG-13
9596,"Daniel, the Wizard",,ok,https://www.rottentomatoes.com/m/the_wizard_of_the_kremlin,The Wizard of the Kremlin,,43,NEGATIVE,56,NEGATIVE,R
9601,Erkan & Stefan,,ok,https://www.rottentomatoes.com/m/erkan_and_stefan_vs_the_powers_of_darkness,Erkan and Stefan vs. the Powers of Darkness,,,,,,
9613,Spider,,ok,https://www.rottentomatoes.com/m/spider_man_brand_new_day,Spider-Man: Brand New Day,,,,,,PG-13
9617,Little Sharks,,ok,https://www.rottentomatoes.com/m/sharks_and_the_little_fish,Sharks and the Little Fish,,,,,,
9629,Thunder at the Border,,ok,https://www.rottentomatoes.com/m/winnetou_and_old_firehand,Winnetou and Old Firehand,,,,,,
9632,The College Girl Murders,,ok,https://www.rottentomatoes.com/m/college-girl-murders,The College-Girl Murders,,,,36,NEGATIVE,
9633,Dead Eyes of London,,ok,https://www.rottentomatoes.com/m/dead_eyes_of_london,The Dead Eyes of London,,,,71,POSITIVE,
9643,Rossini,,ok,https://www.rottentomatoes.com/m/gioachino_rossini_mose,Gioachino Rossini: Mosè,,,,,,
9646,Here Is Your Life,,ok,https://www.rottentomatoes.com/m/here-is-your-life,Here's Your Life,,,,80,POSITIVE,
9653,Mädchen in Uniform,,ok,https://www.rottentomatoes.com/m/madchen-in-uniform-girls-in-uniform-maidens-in-uniform,Maedchen in Uniform,,100,POSITIVE,86,POSITIVE,
9657,Otto - The Movie,,ok,https://www.rottentomatoes.com/m/prebz_and_dennis_the_movie,Prebz & Dennis: The Movie,,,,,,
9669,Ring 2,,ok,https://www.rottentomatoes.com/m/ring_two,The Ring Two,,21,NEGATIVE,33,NEGATIVE,PG-13
9673,Voll Normaaal,,ok,https://www.rottentomatoes.com/m/identity_thief,Identity Thief,,20,NEGATIVE,53,NEGATIVE,R
9674,Ring 0,,ok,https://www.rottentomatoes.com/m/ringu_0,Ring 0: Birthday,,,,62,POSITIVE,
9677,Forklift Driver Klaus: The First Day on the Job,,ok,https://www.rottentomatoes.com/m/on_the_job,On the Job,,94,POSITIVE,88,POSITIVE,
9702,Bound by Honor,,ok,https://www.rottentomatoes.com/m/logans_war_bound_by_honor,Logan's War: Bound by Honor,,,,45,NEGATIVE,PG-13
9728,Friday the 13th Part III,,ok,https://www.rottentomatoes.com/m/friday_the_13th_part_3,Friday the 13th Part 3,,17,NEGATIVE,42,NEGATIVE,R
9731,Friday the 13th: A New Beginning,,ok,https://www.rottentomatoes.com/m/friday_the_13th_part_v_a_new_beginning,Friday the 13th Part V: A New Beginning,,15,NEGATIVE,26,NEGATIVE,R
9742,Werner and the Wizard of Booze,,ok,https://www.rottentomatoes.com/m/tom_and_jerry_and_the_wizard_of_oz,Tom and Jerry & the Wizard of Oz,,,,65,POSITIVE,
9751,Dance for All,,ok,https://www.rottentomatoes.com/m/dance_for_camera,Dance For Camera,,,,83,POSITIVE,
9753,Three,,ok,https://www.rottentomatoes.com/m/toy_story_3,Toy Story 3,,98,POSITIVE,90,POSITIVE,G
9763,Goal!,,ok,https://www.rottentomatoes.com/m/next_goal_wins_2023,Next Goal Wins (2023),,46,NEGATIVE,85,POSITIVE,PG-13
9768,Cry-Baby,,ok,https://www.rottentomatoes.com/m/cry-baby,Cry Baby,,72,POSITIVE,77,POSITIVE,PG-13
9797,"Ivan the Terrible, Part I",,ok,https://www.rottentomatoes.com/m/ivan_the_terrible_part_i,"Ivan the Terrible, Part One",,100,POSITIVE,91,POSITIVE,
9803,7 Zwerge - Männer allein im Wald,,ok,https://www.rottentomatoes.com/m/7-dwarfs,Seven Dwarfs,,,,48,NEGATIVE,
9805,(T)Raumschiff Surprise - Periode 1,,ok,https://www.rottentomatoes.com/m/dreamship_surprise_period_1,Dreamship Surprise: Period 1,,,,62,POSITIVE,
9815,Goal II: Living the Dream,,ok,https://www.rottentomatoes.com/m/goal_2_living_the_dream,Goal! 2: Living the Dream,,39,NEGATIVE,62,POSITIVE,PG-13
9868,Franz + Polina,,ok,https://www.rottentomatoes.com/m/franz_and_polina,Franz and Polina,,,,,,
9875,Royal Children,,ok,https://www.rottentomatoes.com/m/children_of_men,Children of Men,,92,POSITIVE,85,POSITIVE,R
9883,Otto - The Disaster Movie,,ok,https://www.rottentomatoes.com/m/bean,Bean,,41,NEGATIVE,53,NEGATIVE,PG-13
9897,Otto - The Romance Film,,ok,https://www.rottentomatoes.com/m/toto_peppino_and_the_hussy,"Toto, Peppino, and the Hussy",,,,,,
9907,Barnyard,,ok,https://www.rottentomatoes.com/m/barnyard,Barnyard: The Original Party Animals,,22,NEGATIVE,53,NEGATIVE,PG
9939,The Chatroom,,ok,https://www.rottentomatoes.com/m/the_death_of_robin_hood,The Death of Robin Hood,,66,POSITIVE,56,NEGATIVE,R
9943,Love Scenes from Planet Earth,,ok,https://www.rottentomatoes.com/m/escape_from_planet_earth_2013,Escape From Planet Earth (2013),,35,NEGATIVE,54,NEGATIVE,PG
9965,"Wake Up, Ron Burgundy: The Lost Movie",,ok,https://www.rottentomatoes.com/m/wake_up_ron_burgundy,"Anchorman: Wake Up, Ron Burgundy -- The Lost Movie",,,,56,NEGATIVE,
9978,Stormbreaker,,ok,https://www.rottentomatoes.com/m/alex_rider_operation_stormbreaker,Alex Rider: Operation Stormbreaker,,35,NEGATIVE,53,NEGATIVE,PG
9985,Herr Ober!,,ok,https://www.rottentomatoes.com/m/beloved-infidel,Beloved Infidel,,,,52,NEGATIVE,
10000,The Strategy of the Snail,,ok,https://www.rottentomatoes.com/m/la_estrategia_del_caracol,The Snail's Strategy,,,,94,POSITIVE,
10004,Desperation,,ok,https://www.rottentomatoes.com/m/desperation_road,Desperation Road,,69,POSITIVE,71,POSITIVE,R
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,,ok,https://www.rottentomatoes.com/m/a_nightmare_on_elm_street_2_freddys_revenge,A Nightmare on Elm Street 2: Freddy's Revenge,,47,NEGATIVE,33,NEGATIVE,R
10016,Ghosts of Mars,,ok,https://www.rottentomatoes.com/m/john_carpenters_ghosts_of_mars,John Carpenter's Ghosts of Mars,,23,NEGATIVE,25,NEGATIVE,R
10032,Van Wilder 2: The Rise of Taj,,ok,https://www.rottentomatoes.com/m/van_wilder_2,National Lampoon's Van Wilder: The Rise of Taj,,7,NEGATIVE,38,NEGATIVE,R
10042,Within,,ok,https://www.rottentomatoes.com/m/an_enemy_within,An Enemy Within,,,,,,
10051,Avenue Montaigne,,ok,https://www.rottentomatoes.com/m/avenue_montaigne,Orchestra Seats,,74,POSITIVE,69,POSITIVE,PG-13
10061,Escape from L.A.,,ok,https://www.rottentomatoes.com/m/escape_from_la,John Carpenter's Escape From L.A.,,56,NEGATIVE,39,NEGATIVE,R
10089,Charles Band's Evil Bong,,ok,https://www.rottentomatoes.com/m/evil_bong,Evil Bong,,,,40,NEGATIVE,
10092,Cry_Wolf,,ok,https://www.rottentomatoes.com/m/never_cry_wolf,Never Cry Wolf,,100,POSITIVE,84,POSITIVE,PG
10100,Shark Attack in the Mediterranean,,ok,https://www.rottentomatoes.com/m/shark-attack-in-the-mediterranean2004,Megalodon: Killer From the Deep (2004),,,,29,NEGATIVE,
10104,Dorm Daze 2,,ok,https://www.rottentomatoes.com/m/national_lampoons_dorm_daze_2_college_sea,National Lampoon's Dorm Daze 2,,,,29,NEGATIVE,R
10116,Shinobi: Heart Under Blade,,ok,https://www.rottentomatoes.com/m/shinobi,Shinobi,,,,76,POSITIVE,R
10119,The Color of Milk,,ok,https://www.rottentomatoes.com/m/ikke-naken,Ikke naken (The Color of Milk)(The Colour of Milk),,,,82,POSITIVE,
10127,Critters 2,,ok,https://www.rottentomatoes.com/m/critters_2_the_main_course,Critters 2: The Main Course,,36,NEGATIVE,37,NEGATIVE,PG-13
10129,Autumn Milk,,ok,https://www.rottentomatoes.com/m/autumn_leaves,Autumn Leaves,,91,POSITIVE,67,POSITIVE,
10160,A Nightmare on Elm Street: The Dream Child,,ok,https://www.rottentomatoes.com/m/a_nightmare_on_elm_street_5_the_dream_child,A Nightmare on Elm Street 5: The Dream Child,,32,NEGATIVE,31,NEGATIVE,R
10161,My Left Foot: The Story of Christy Brown,,ok,https://www.rottentomatoes.com/m/my_left_foot,My Left Foot,,98,POSITIVE,92,POSITIVE,R
10162,Waking Ned,,ok,https://www.rottentomatoes.com/m/waking_ned_devine,Waking Ned Devine,,83,POSITIVE,88,POSITIVE,PG
10205,Cut,,ok,https://www.rottentomatoes.com/m/one_cut_of_the_dead,One Cut of the Dead,,100,POSITIVE,83,POSITIVE,
10225,Jason Lives - Friday the 13th Part VI,,ok,https://www.rottentomatoes.com/m/friday_the_13th_part_vi_jason_lives,Friday the 13th Part VI: Jason Lives,,59,NEGATIVE,54,NEGATIVE,R
10239,A Tale of Autumn,,ok,https://www.rottentomatoes.com/m/a_tale_of_two_sisters,A Tale of Two Sisters,,86,POSITIVE,83,POSITIVE,R
10241,A Tale of Winter,,ok,https://www.rottentomatoes.com/m/conte_dhiver_1992,A Winter's Tale (1992),,95,POSITIVE,80,POSITIVE,
10258,The Madagascar Penguins in a Christmas Caper,,ok,https://www.rottentomatoes.com/m/the_cat_in_the_hat_knows_a_lot_about_christmas,The Cat in the Hat Knows a Lot About Christmas!,,,,36,NEGATIVE,
10267,Dazlak – Skinhead,,ok,https://www.rottentomatoes.com/m/the_preacher_and_the_skinhead,The Preacher and the Skinhead,,,,,,
10272,Jekyll + Hyde,,ok,https://www.rottentomatoes.com/m/jekyll-hyde1990,Jekyll & Hyde (1990),,,,53,NEGATIVE,
10275,Shaolin Temple,,ok,https://www.rottentomatoes.com/m/the_shaolin_temple,The Shaolin Temple,,,,90,POSITIVE,
10280,Thinner,,ok,https://www.rottentomatoes.com/m/thinner,Stephen King's Thinner,,19,NEGATIVE,31,NEGATIVE,R
10301,Una notte,,ok,https://www.rottentomatoes.com/m/una_notte_da_dottore,Una notte da dottore,,,,,,
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours 11 Minutes,,ok,https://www.rottentomatoes.com/m/those_magnificent_men_in_their_flying_machines,Those Magnificent Men in Their Flying Machines,,78,POSITIVE,74,POSITIVE,G
10353,The Visitors II: The Corridors of Time,,ok,https://www.rottentomatoes.com/m/les-couloirs-du-temps-les-visiteurs-2,The Corridors of Time: The Visitors II,,,,48,NEGATIVE,
10361,Ginger Snaps 2: Unleashed,,ok,https://www.rottentomatoes.com/m/ginger_snaps_ii_unleashed,Ginger Snaps II: Unleashed,,88,POSITIVE,66,POSITIVE,R
10369,14 Days to Life,,ok,https://www.rottentomatoes.com/m/100_days_to_live,100 Days to Live,,100,POSITIVE,90,POSITIVE,
10374,Irren ist männlich,,ok,https://www.rottentomatoes.com/m/for_a_few_dollars_less,For a Few Dollars Less,,,,,,
10375,D-Tox,,ok,https://www.rottentomatoes.com/m/d_tox,Eye See You,,18,NEGATIVE,28,NEGATIVE,R
10392,Käpt’n Blaubär – Der Film,,ok,https://www.rottentomatoes.com/m/isabel_der_film,Isabel - der Film,,,,,,
10408,Flodder Does Manhattan!,,ok,https://www.rottentomatoes.com/m/flodder_2,Flodder 2,,,,,,
10418,The Young Schiller,,ok,https://www.rottentomatoes.com/m/the-houseboy2007,The Houseboy (2007),,,,20,NEGATIVE,
10425,The Death and Life of Bobby Z,,ok,https://www.rottentomatoes.com/m/the_death_and_life_of_bobby_z,Bobby Z,,,,42,NEGATIVE,R
10431,War,,ok,https://www.rottentomatoes.com/m/tom_clancys_jack_ryan_ghost_war,Tom Clancy's Jack Ryan: Ghost War,,41,NEGATIVE,35,NEGATIVE,R
10463,Eastern Cross,,ok,https://www.rottentomatoes.com/m/vacuums,Vacuums,,,,,,
10470,Werner - Gekotzt wird später!,,ok,https://www.rottentomatoes.com/m/10005403-the_baxter,The Baxter,,32,NEGATIVE,75,POSITIVE,PG-13
10484,The ComDads,,ok,https://www.rottentomatoes.com/m/les_comperes_1983,Les compères (1983),,,,,,PG
10487,"Go for It, Baby",,ok,https://www.rottentomatoes.com/m/rita_moreno_just_a_girl_who_decided_to_go_for_it,Rita Moreno: Just a Girl Who Decided to Go For It,,96,POSITIVE,93,POSITIVE,PG-13
10499,The Legend of Rita,,ok,https://www.rottentomatoes.com/m/legend_of_rita,The Legends of Rita,,80,POSITIVE,75,POSITIVE,
10506,Maria Bethânia: Música é Perfume,,ok,https://www.rottentomatoes.com/m/the_super_mario_bros_movie,The Super Mario Bros. Movie,,59,NEGATIVE,95,POSITIVE,PG
10507,"Sweep it Up, Again",,ok,https://www.rottentomatoes.com/m/set_it_up,Set It Up,,92,POSITIVE,69,POSITIVE,TV-14
10520,Itty Bitty Titty Committee,,ok,https://www.rottentomatoes.com/m/1187621-itty_bitty_titty_committee,Itty Bitty T...y Committee,,38,NEGATIVE,56,NEGATIVE,
10523,W.,,ok,https://www.rottentomatoes.com/m/deep_water_2026,Deep Water (2026),,68,POSITIVE,71,POSITIVE,R
10526,Cancer Vixen: A True Story,,ok,https://www.rottentomatoes.com/m/gran_turismo_based_on_a_true_story,Gran Turismo: Based on a True Story,,65,POSITIVE,98,POSITIVE,PG-13
10532,Abbuzze! Der Badesalz-Film,,ok,https://www.rottentomatoes.com/m/isabel_der_film,Isabel - der Film,,,,,,
10565,Kanak Attack,,ok,https://www.rottentomatoes.com/m/star_wars_episode_ii_attack_of_the_clones,Star Wars: Episode II - Attack of the Clones,,62,POSITIVE,56,NEGATIVE,PG
10566,Forget America,,ok,https://www.rottentomatoes.com/m/vergiss-amerika-forget-america,Vergiss Amerika (Forget America),,,,,,
10570,Flodder,,ok,https://www.rottentomatoes.com/m/flodder_3,Flodder 3,,,,,,
10575,Heaven,,ok,https://www.rottentomatoes.com/m/kingdom_of_heaven,Kingdom of Heaven,,39,NEGATIVE,72,POSITIVE,R
10577,Dracula 2000,,ok,https://www.rottentomatoes.com/m/dracula_2000,Wes Craven Presents: Dracula 2000 (2000),,19,NEGATIVE,39,NEGATIVE,R
10580,Lemon Popsicle,,ok,https://www.rottentomatoes.com/m/eskimo_limon_1978,Lemon Popsicle 4,,,,55,NEGATIVE,R
10583,Private Popsicle,,ok,https://www.rottentomatoes.com/m/eskimo_limon_1978,Lemon Popsicle 4,,,,55,NEGATIVE,R
10598,Dirty,,ok,https://www.rottentomatoes.com/m/play_dirty_2025_2,Play Dirty (2025),,43,NEGATIVE,42,NEGATIVE,R
10600,Die Musterknaben 2,,ok,https://www.rottentomatoes.com/m/60_seconds_to_die_2,60 Seconds to Die 2,,,,,,
10605,Vampires: Los Muertos,,ok,https://www.rottentomatoes.com/m/vampires_los_muertos,John Carpenter's Vampires: Los Muertos,,20,NEGATIVE,38,NEGATIVE,R
10620,Once Upon a Time in China and America,,ok,https://www.rottentomatoes.com/m/once_upon_a_time_in_china_and_america,Once Upon a Time in China VI,,,,18,NEGATIVE,
10626,The Captain from Kopenick,,ok,https://www.rottentomatoes.com/m/the_captain_from_kopenick_1956,The Captain From Köpenick (1956),,,,87,POSITIVE,
10643,Godzilla 2000: Millennium,,ok,https://www.rottentomatoes.com/m/godzilla_2000,Godzilla 2000 (2000),,57,NEGATIVE,54,NEGATIVE,PG
10664,[REC]²,,ok,https://www.rottentomatoes.com/m/rec_2,Rec 2,,67,POSITIVE,60,POSITIVE,R
10667,Jesus Christ Saviour,,ok,https://www.rottentomatoes.com/m/jesus_christus_erloser,Jesus Christus Erlöser,,,,,,
10681,WALL·E,,ok,https://www.rottentomatoes.com/m/wall_e,WALL-E,,95,POSITIVE,90,POSITIVE,G
10698,Never Mind the Wall,,ok,https://www.rottentomatoes.com/m/the_haunting_of_harry_payne,Evil Never Dies,,,,,,
10716,"Die Klasse von '99 - Schule war gestern, Leben ist jetzt",,ok,https://www.rottentomatoes.com/m/class_of_1984,Class of 1984,,67,POSITIVE,66,POSITIVE,R
10726,American Psycho II: All American Girl,,ok,https://www.rottentomatoes.com/m/american_psycho_2,American Psycho 2	,,23,NEGATIVE,18,NEGATIVE,R
10732,D'Artagnan's Daughter,,ok,https://www.rottentomatoes.com/m/revenge_of_the_musketeers,Revenge of the Musketeers,,,,41,NEGATIVE,R
10746,Theo Against the Rest of the World,,ok,https://www.rottentomatoes.com/m/let_the_rest_of_the_world_go_by,Let the Rest of the World Go By,,,,,,
10751,Old Men in New Cars: In China They Eat Dogs II,,ok,https://www.rottentomatoes.com/m/old_men_in_new_cars_2003,Old Men in New Cars,,,,83,POSITIVE,
10752,Vote for Henryk!,,ok,https://www.rottentomatoes.com/m/please_vote_for_me,Please Vote for Me,,,,91,POSITIVE,
10753,Police Story 2,,ok,https://www.rottentomatoes.com/m/police_story_2,Jackie Chan's Police Story 2,,84,POSITIVE,77,POSITIVE,PG-13
10755,The Wild Soccer Bunch,,ok,https://www.rottentomatoes.com/m/the_wild_soccer_bunch_2011,The Wild Soccer Bunch 2,,,,40,NEGATIVE,
10793,Football As Never Before,,ok,https://www.rottentomatoes.com/m/fussball_wie_noch_nie_2011,Soccer as Never Before,,,,,,
10807,Kein Pardon,,ok,https://www.rottentomatoes.com/m/pardon_us_for_living_but_the_graveyard_is_full,Pardon Us for Living But the Graveyard Is Full,,,,,,
10812,Silly's Sweet Summer,,ok,https://www.rottentomatoes.com/m/sweet_summer_pow_wow,Sweet Summer Pow Wow,,,,,,
10816,"Meine Mutter, mein Bruder und ich!",,ok,https://www.rottentomatoes.com/m/mein_erster_freund_mutter_und_ich,"Mein erster Freund, Mutter und ich",,,,,,
10820,Ekkelins Knecht,,ok,https://www.rottentomatoes.com/m/hitlers_witch,Hitler's Witch,,,,,,
10827,Karo und der liebe Gott,,ok,https://www.rottentomatoes.com/m/workers_for_the_good_lord_2000,Workers for the Good Lord (2000),,,,,,
10856,Intacto,,ok,https://www.rottentomatoes.com/m/intacto,Intact,,73,POSITIVE,82,POSITIVE,R
10864,Charlie & Louise - Das doppelte Lottchen,,ok,https://www.rottentomatoes.com/m/charlie_and_louise_das_doppelte_lottchen,Charlie and Louise,,,,,,
10887,Ich. Immendorff,,ok,https://www.rottentomatoes.com/m/ich_will_alles_hildegard_knef,Ich will alles! Hildegard Knef,,,,,,
10899,Superstau,,ok,https://www.rottentomatoes.com/m/secret_superstar,Secret Superstar,,92,POSITIVE,87,POSITIVE,
10902,Auge in Auge - Eine deutsche Filmgeschichte,,ok,https://www.rottentomatoes.com/m/time_trap,Time Trap,,67,POSITIVE,62,POSITIVE,
10906,Pet Sematary II,,ok,https://www.rottentomatoes.com/m/pet_sematary_ii,Pet Sematary Two,,20,NEGATIVE,31,NEGATIVE,R
10921,Babylon 5: The River of Souls,,ok,https://www.rottentomatoes.com/m/babylon-5-the-river-of-souls,Babylon 5: River of Souls,,,,57,NEGATIVE,TV-PG
10926,Samba in Mettmann,,ok,https://www.rottentomatoes.com/m/in_the_grey,In the Grey,,49,NEGATIVE,83,POSITIVE,R
10931,Deadly Maria,,ok,https://www.rottentomatoes.com/m/the_super_mario_bros_movie,The Super Mario Bros. Movie,,59,NEGATIVE,95,POSITIVE,PG
10932,Der letzte Lude,,ok,https://www.rottentomatoes.com/m/the-last-gangster,The Last Gangster,,,,60,POSITIVE,
10941,Babylon 5: Thirdspace,,ok,https://www.rottentomatoes.com/m/thirdspace,Thirdspace,,,,71,POSITIVE,TV-PG
10942,Babylon 5: The Gathering,,ok,https://www.rottentomatoes.com/m/babylon-5-the-gathering,Babylon 5,,,,71,POSITIVE,
10946,Earth,,ok,https://www.rottentomatoes.com/m/earth_wind_and_fire_to_be_celestial_vs_thats_the_weight_of_the_world,"Earth, Wind & Fire (To Be Celestial vs. That's the Weight of the World)",,100,POSITIVE,,,
10954,Farinelli,,ok,https://www.rottentomatoes.com/m/farinelli,Farinelli: Il Castrato,,60,POSITIVE,82,POSITIVE,R
10959,Das Wunder von Bern - Die wahre Geschichte,,ok,https://www.rottentomatoes.com/m/the_miracle_of_bern,The Miracle of Bern,,,,82,POSITIVE,
10974,Armour of God,,ok,https://www.rottentomatoes.com/m/operation_condor,The Armour of God,,71,POSITIVE,67,POSITIVE,R
10976,Alle Alle,,ok,https://www.rottentomatoes.com/m/musketeer,The Musketeer,,11,NEGATIVE,33,NEGATIVE,PG-13
10977,Zur Hölle mit den Paukern,,ok,https://www.rottentomatoes.com/m/cold_dog_soup,Cold Dog Soup,,,,82,POSITIVE,
10978,The Best Man's Wedding,,ok,https://www.rottentomatoes.com/m/jalla_jalla,Jalla! Jalla!,,56,NEGATIVE,75,POSITIVE,
10980,Scratch: The New Sound of Terror,,ok,https://www.rottentomatoes.com/m/scratch_the_new_sound_of_terror,Rats 2: They're Back With a Vengeance,,,,,,
10981,Nothing,,ok,https://www.rottentomatoes.com/m/stiller_and_meara_nothing_is_lost,Stiller & Meara: Nothing Is Lost,,93,POSITIVE,78,POSITIVE,
11011,Ri¢hie Ri¢h,,ok,https://www.rottentomatoes.com/m/richie_rich,Richie Rich,,27,NEGATIVE,32,NEGATIVE,PG
11032,Dei Mudder sei Gesicht,,ok,https://www.rottentomatoes.com/m/la_liceale_nella_classe_dei_ripetenti,La liceale nella classe dei ripetenti,,,,,,
11043,Zum Teufel mit der Penne,,ok,https://www.rottentomatoes.com/m/down_with_love,Down With Love,,60,POSITIVE,62,POSITIVE,PG-13
11048,The Knock Out Cop,,ok,https://www.rottentomatoes.com/m/flatfoot,Flatfoot,,,,54,NEGATIVE,PG
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,,ok,https://www.rottentomatoes.com/m/daft_punk_and_leiji_matsumotos_interstella_5555_the_5tory_of_the_5ecret_5tar_5ystem,Daft Punk & Leiji Matsumoto's Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,,80,POSITIVE,95,POSITIVE,
11052,Yu-Gi-Oh! The Movie,,ok,https://www.rottentomatoes.com/m/yu_gi_oh_the_movie_super_fusion_bonds_that_transcend_time,Yu-Gi-Oh! The Movie: Super Fusion! Bonds That Transcend Time,,,,67,POSITIVE,
11063,Advertising Rules!,,ok,https://www.rottentomatoes.com/m/viktor_vogel_commercial_man,Viktor Vogel: Commercial Man,,,,74,POSITIVE,R
11065,O,,ok,https://www.rottentomatoes.com/m/obsession_2025,Obsession (2025),,94,POSITIVE,94,POSITIVE,R
11070,Moonlight Tariff,,ok,https://www.rottentomatoes.com/m/moonlight_2016,Moonlight (2016),,98,POSITIVE,79,POSITIVE,R
11073,Pura Vida Ibiza,,ok,https://www.rottentomatoes.com/m/taming_wild_pura_vida,Taming Wild: Pura Vida,,,,,,
11089,Black Box BRD,,ok,https://www.rottentomatoes.com/m/black_box_brd,Black Box Germany,,,,,,
11094,"Pepe, der Paukerschreck",,ok,https://www.rottentomatoes.com/m/el_pepe_a_supreme_life_2014,El Pepe: A Supreme Life,,,,,,
11095,I Often Think of Piroschka,,ok,https://www.rottentomatoes.com/m/when_i_think_of_christmas,When I Think of Christmas,,,,22,NEGATIVE,TV-G
11097,Ich will da sein - Jenny Gröllmann,,ok,https://www.rottentomatoes.com/m/ya_budu_ryadom,I'll Be Around,,,,,,
11098,Jump,,ok,https://www.rottentomatoes.com/m/21_jump_street_2011,21 Jump Street,,85,POSITIVE,83,POSITIVE,R
11100,The Soldier's Star,,ok,https://www.rottentomatoes.com/m/the_600_the_soldiers_story_2020,The 600: The Soldiers' Story,,,,,,
11105,Lucie et Maintenant,,ok,https://www.rottentomatoes.com/m/et_maintenant_nous_sommes_en_vie,Et Maintenant Nous Sommes En Vie,,,,,,
11106,Die Musterknaben,,ok,https://www.rottentomatoes.com/m/good_luck_have_fun_dont_die,"Good Luck, Have Fun, Don't Die",,82,POSITIVE,84,POSITIVE,R
11111,King Lines,,ok,https://www.rottentomatoes.com/m/king_kong_lives,King Kong Lives,,8,NEGATIVE,17,NEGATIVE,PG-13
11115,Deal,,ok,https://www.rottentomatoes.com/m/female_war_a_nasty_deal,Female War: A Nasty Deal,,,,83,POSITIVE,
11116,Morgen fällt die Schule aus,,ok,https://www.rottentomatoes.com/m/a_nightingale_falling,A Nightingale Falling,,,,27,NEGATIVE,
11117,Betragen ungenügend!,,ok,https://www.rottentomatoes.com/m/beguiled,The Beguiled,,90,POSITIVE,72,POSITIVE,R
11119,Fortress 2,,ok,https://www.rottentomatoes.com/m/fortress_2_re_entry,Fortress 2: Re-Entry,,0,NEGATIVE,21,NEGATIVE,R
11122,India,,ok,https://www.rottentomatoes.com/m/chak_de_india,Chak De India,,89,POSITIVE,92,POSITIVE,
11124,The Puzzle,,ok,https://www.rottentomatoes.com/m/the_atlantis_puzzle,The Atlantis Puzzle,,,,,,
11125,La Sceneggiatura,,ok,https://www.rottentomatoes.com/m/la_confidential,L.A. Confidential,,99,POSITIVE,94,POSITIVE,R
11126,Amore Estremo,,ok,https://www.rottentomatoes.com/m/gigli,Gigli,,6,NEGATIVE,14,NEGATIVE,R
11133,Poltergeist II: The Other Side,,ok,https://www.rottentomatoes.com/m/poltergeist_ii_the_other_side,Poltergeist II,,20,NEGATIVE,35,NEGATIVE,PG-13
11134,Police Story 3: Super Cop,,ok,https://www.rottentomatoes.com/m/supercop,Supercop,,93,POSITIVE,75,POSITIVE,R
11142,Der Clown,,ok,https://www.rottentomatoes.com/m/the_boy_the_dog_and_the_clown,"The Boy, the Dog and the Clown",,,,,,
11143,Tai-Chi Master,,ok,https://www.rottentomatoes.com/m/twin_warriors,The Tai Chi Master,,83,POSITIVE,84,POSITIVE,R
11144,They Called Him Bulldozer,,ok,https://www.rottentomatoes.com/m/uppercut_1978,Uppercut (1978),,,,,,
11147,Peaceful Times,,ok,https://www.rottentomatoes.com/m/friedliche-zeiten,Friedliche Zeiten (Peaceful Times),,,,,,
11149,La Paloma. Sehnsucht. Weltweit,,ok,https://www.rottentomatoes.com/m/la_paloma_de_marsella,La paloma de Marsella,,,,,,
11155,Christmas Vacation 2: Cousin Eddie's Island Adventure,,ok,https://www.rottentomatoes.com/m/christmas-vacation-2-cousin-eddies-island-adventure,National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,,,,13,NEGATIVE,TV-PG
11160,Flatfoot in Egypt,,ok,https://www.rottentomatoes.com/m/aliens_in_egypt_the_anunnaki_and_the_return_of_nibiru,Aliens in Egypt: The Anunnaki and the Return of Nibiru,,,,,,
11168,Go Trabi Go 2: Those Were the Days of the Wild East,,ok,https://www.rottentomatoes.com/m/those_were_the_days,Those Were the Days,,,,,,
